file,target,preposition,determiner,pronoun,male_feature_count,female_feature_count
8f35898b59fa798cd3908ed44d65f1e4,1,25,2,261,68,12
49747cfa6d60ab2a43a4bc81093e83b7,1,11,1,178,68,25
aa0a7a95d8347c0a7b4ebbb154ee4623,1,12,3,337,58,14
5e18a1bf1fbef4246ce04d4e57040e2e,1,19,2,242,94,16
3c5dbed835b2e88fc2555829bffc0ca5,1,11,5,245,62,22
9685292560a950fbc7a6f962c91fcf55,1,11,5,352,100,37
8b2c92dda1e01124e644cda069a5c316,1,18,4,229,85,32
e82aa0eae3e4a6c32850a010c91ec110,1,7,5,386,67,30
dd9330b6c848353fe686966940415340,1,13,3,253,81,30
8906a9d37edab2087c078f28fe08960e,1,20,1,263,85,21
38d72adc7733746c62528598e0b2673b,1,9,2,252,74,14
c2cb3fe7a56391b79945e34dad99ab75,1,14,3,229,68,21
82f7e7cf31c436d9b87424d65f651bf7,1,4,0,159,42,6
6a9e3a982af3601abd1f6a7ebc8e9421,1,10,3,145,41,14
eed911e9991eb73496a3c1384ff0e23d,1,5,2,247,79,27
dfd0f20552549bf781a644c5bd50c781,1,15,1,305,82,25
4465a4a2a6edafecfc5fcb2fc32e4ab,1,11,3,194,76,11
580f301608fd85b80d664939b2a02a7a,1,31,1,296,97,36
55397a3682c8592612a1623b873cc40f,1,11,0,351,48,21
65d5766cc2bffe0a2deda4638140b957,1,6,0,160,30,9
740c204381f89a1347801492aed44bd9,1,8,2,194,80,20
7c36fee9e71dea6c6a7dead38406430f,1,14,8,291,77,30
b2c7c2a46292e300aa1c7d584da494af,1,8,0,287,34,13
c1af02431a4f22ec63a6e2125af6f0cb,1,9,0,251,57,18
2261500e4e534ec3dba85039c57ada00,1,7,2,100,40,16
e123c1c1f558a2e6b4b27040c2118843,1,16,0,206,70,28
173a92b3ebba4ef5d623a840d9b9ca09,1,15,0,261,84,43
15b97a08d65f22d97ca685686510b6ae,1,7,2,204,59,26
a0675b011b5c511fe060034cefdff475,1,12,0,162,64,12
849b9e272eaed87e46d897a508180d0f,1,19,2,170,43,12
6897cde4562d078c9912c90635ea4a51,1,5,0,173,76,22
e9a1aba910ad970983c0f229f74a959f,1,12,3,269,71,27
d4259624bfe49ddd10f2e19be0f0d582,1,11,0,180,73,25
5ec8b8ca620c12a874e7def65d5e22c7,1,20,2,247,82,23
365bec3d14f221a702d0eab81506ebf6,1,14,0,255,55,20
4f5d4f669de953eaa225f10d47b57e3f,1,28,1,237,93,24
49dc56bd02c1e6eb4962bb34e2993aee,1,9,2,240,56,25
22ef982789f5e4ee7b81339127d9530e,1,8,0,185,63,25
19427c3ef8e7b165990fbe83bdd95,1,8,1,166,61,24
80338e7bb2ec8d99fc1df79ce8f6b087,1,8,2,248,72,38
9a94002cb875e7713851fb93e69b3699,1,12,2,155,100,14
c19544d28e2849099ac81a2950cb230,1,4,8,205,64,23
368f94579283c3daeb4b5d70abadf375,1,16,2,306,51,28
dc516af9c24fc9db3caa64db75786b45,1,13,3,209,60,24
48b7c7a2921ff72d87459d07f30d973a,1,14,0,193,61,23
2368dacfa04282898f9af93c0132f0a3,1,8,3,282,78,20
57f36140442646725f775809eae14bad,1,5,3,323,75,19
2df6b21fbade7045a48c6d76076216ce,1,20,2,192,79,12
49054566063e1c30b0b5f0d65e123b99,1,4,2,159,50,17
7a4ad79ce651d6fd4089207ac6bad6b3,1,16,2,196,65,11
558f112c3b0e43fade2b322f2c5fb86c,1,16,2,214,71,20
7c61c34e980e22bda49e63f235a08c50,1,15,1,266,93,37
aa5eb1a1969e21762517aaef8900a91a,1,10,2,209,67,20
e33e5a9a3a456483710ffe2831ebf229,1,7,1,183,83,27
cfa86cf491c5a803103846f0d827de71,1,29,1,176,61,20
5a848105d4521bf16f6295e4eef4e69,1,7,1,216,63,23
bef12751f2ff21b7677777359e6fd9fc,1,47,1,299,120,19
1e038bd3a97cca9bba6ff8e00562fae6,1,24,5,219,59,24
febe00323f1fb395290b84c7c8f94d8d,1,11,3,386,49,22
ef59326ad70e50282ebbd48868799959,1,11,0,233,58,13
a69ba898a8d0562ac535dafa2c527031,1,6,1,362,35,10
72073259caf0ae03e67d7bbb2a252f93,1,40,3,213,98,22
4f03a75c5dc2d041fe9ea92d78e6fd4e,1,9,1,220,57,20
f927f30ba2d492cdfbcccaaa62ecefa0,1,9,1,200,35,17
f6f664daf152b4b3d641b07a986d4f12,1,21,2,337,67,17
ebae994f4488ea81b55d646620c7d066,1,3,0,255,72,23
39a58491059210afbc436232edeefd52,1,17,1,236,69,26
c567c094773f9043e13f5691f3f9cf3,1,8,0,174,47,30
a0f4dd0d60d69a439d5e3b466dc0fc95,1,12,1,238,55,19
41ce1604176ca657edc16289be0ad399,1,21,3,279,71,14
f1e18cf05d13fb20e8f0ea5f2c204448,1,80,1,330,107,9
3c49e3eb029ecfa516c4aa5d36221d54,1,16,4,275,76,17
affa98421ef5c46ca7c8f246e0a134c1,1,12,0,162,87,19
f6bb3f3c94d40c097cc24b6307f1c6f8,1,9,3,205,78,35
c5bded8e6caa314e736b06cdac9de69e,1,10,6,275,47,15
705b8c7981723fff41518fe66b6db95a,1,10,0,247,51,11
96d091d11b644026cff14880eb19207b,1,11,3,226,66,33
a9430efa05e5abc56310ff9a5173cd07,1,9,4,278,116,42
237aeab17c36db8caf90351893287db5,1,20,4,315,90,35
83c3d180fb6cd51d7ac4b2775a9f47d1,1,7,0,325,66,15
c56df0f200d178b5b3163291f9cdc873,1,17,3,277,78,22
1bb8a6f38889df461511d0f41138da90,1,9,6,294,85,28
75369e6c54e6b643c7b5112fe484d048,1,8,0,136,74,23
a5fb724bddd2002611a16437a7b6b4f9,0,7,2,199,53,15
fc30e8163acb70432f4d8b09df5c1b45,0,23,1,217,65,35
cca654729b7efbe0c3371d1c85b6e950,0,13,2,253,43,20
36da4ce6e0c348c073c988c7696a6924,0,4,1,161,30,12
93c6327ef2d97b36cf67516d120fcb41,0,18,0,287,62,24
237323cee411084ad1ac1ddf35620fbc,0,16,3,220,67,24
4dbc21b9b487ecc6a1d0b88ab88f6a39,0,15,2,271,72,28
c520dd4c2b5dde510da08f72eacc7bbc,0,17,4,195,57,26
78baadc45e0ad22989e9a0e77caeba69,0,32,6,278,50,31
2abb4a95ac2ff1061d8426cbf1408fd5,0,15,2,295,62,31
c41c89a88cdba7ae57d6d22d370184bc,0,12,1,254,70,20
fbb2bdddeec8893bf5bbc38992816bca,0,18,3,222,66,15
975dfd25e811fb73bd1fbec06513834d,0,9,5,256,107,32
b59719c7abe16b6c552085579fd2f22f,0,13,0,250,41,14
3edef04f54b81b4653811e1a0f3bba13,0,25,1,216,54,15
999737aa5ed70b5f8f3ec9f872ff3e59,0,19,1,232,84,25
bdaf69b1892ebe83996d23a7df39ab23,0,6,5,170,67,19
b0d880e21480710e742119934011cd13,0,8,1,224,15,4
67d601de795c03a142577f9c955d70fb,0,14,3,276,86,20
7041d6c0e4c17a0f1026919f68e5fbe1,0,1,1,124,28,9
1acf436c37fa646ff19a55732077e03a,0,17,1,187,60,24
3fe3c1523398d70e0e2eabdafa732396,0,11,4,280,62,19
6e4328a4453316e98033523a24d05f86,0,24,8,300,117,30
41dd6d6e829368c97496fee3904129cf,0,14,2,229,83,28
47a99ffd3574db888d478d8657b97af6,0,30,2,284,82,26
80ff674f50da4f92f2a0c64b2cef1a7c,0,18,1,201,83,32
28c2b1dad535ce3625a8f02bc0ce2a48,0,12,2,179,73,22
111dca856335d766d2c4f90d9d60b616,0,4,1,242,86,20
9ff5a0bba7cc0beb211c7486b981b41d,0,10,4,200,50,19
20647d1b6e6953e2b9135490fef1c2da,0,9,2,250,48,23
f945a528b6ade009b36993899fd61bc6,0,8,1,328,51,17
a123ed96bb58ff20342e46258a479304,0,65,4,236,98,18
5aae75d455e249bae77706f7817ede5e,0,20,0,341,73,31
75bba2ddec580e2a5347b352ebaee44,0,21,2,140,47,12
f6c5c9b5e50fab18461bb883a762d925,0,18,4,300,48,25
c0f4643755b6e6018bcf49772e44eca3,0,31,1,240,76,15
54b42edbd72a511533472127858c93d6,0,8,3,214,53,11
7173335cf5f144da97d1bbee0839386f,0,19,1,263,72,8
6506f6545ef22f3d6d8dcffd1b8a5bad,0,16,3,186,57,19
5c8455b350805ded516bfe45e686b305,0,13,2,247,57,21
86bf4341bf55133377257cd360cc0037,0,45,0,304,85,12
bcaa5afadfb03f357db1abda5f5ea5ff,0,56,2,221,80,18
3ffe661f347984c1386f56a0b01d3bb9,0,12,0,209,59,14
c44da548d4672d7dd956a5274a7e0e74,0,42,5,311,84,34
6ef39c08e4717516435505af61eb53d0,0,16,3,228,72,18
9eaa2e3d6a83efb56e846011197a1343,0,4,2,178,56,16
fd8b4244ee6ce0f8985e8e99b0949386,0,11,3,209,34,25
62e5bee9dde3337f326f8006a6735fef,0,16,1,193,61,19
30ba05bb225dff88e88ee235ef4a8802,0,7,4,124,65,21
55b2e87c8bb1e244fa11f5c16c18a64,0,8,1,157,51,13
dbeb0315430511c9ae8e41c323a26534,0,22,2,188,77,34
6f2aa6fb750865602f80d4475b7d242c,0,18,1,300,76,11
e09f601f00315551ab943444d0c57726,0,27,2,201,80,26
e74bba195f9352b25713a88b396b0944,0,17,1,294,62,16
371dce4de0a4644ed5508bb5a917b97e,0,6,5,206,68,17
af49419ec78ce3161fa123fe22e702d9,0,32,0,310,96,29
188ee9d474a7e911d85f77367e4bd49c,0,6,0,203,72,19
c79c09c69e295e6f71b53e54544de343,0,15,2,231,60,27
5f16d40b0161c6eb840b91db5d4f184b,0,12,1,212,68,16
b93f706525d0267831d227fc17530bba,0,17,2,291,72,21
7bd43f56227455183a64e116692939dd,0,19,1,211,64,14
77ae09b1998e0bff290d344ea0c4701a,0,30,2,230,55,18
b93cd4bff2b63622be2516e134b338f8,0,27,3,264,101,19
e561387226ee7260da0d0e7e661ae90c,0,20,0,342,47,13
f0fa279488eebdd2beacb172a0816642,0,3,3,181,47,17
c95d4f98c8c8e0930a9d24a1ab75301,0,19,3,241,118,33
65e1255f43832578aeb53f51351d355e,0,9,2,192,48,17
4cfbccedb1ebc407e9083830095f0324,0,4,0,182,37,7
7f56e3af94764a7b1fc7438073d8dbaa,0,7,1,199,75,31
3b3d9d217cc6c186481470992f698f6,0,14,1,265,64,22
74b2920a2c7bd8954d33cdf710274f5b,0,19,2,209,86,29
ec07cbdbb291b13fc47376c38c1b62ac,0,11,2,290,66,19
b515eed86133d4e93ba7d70a19524cb9,0,22,5,321,95,33
98699cce08dd6167c2e5f2cb0fbdcded,0,13,0,193,65,22
eb8953887fc270eac77d2019819c7bc2,0,16,2,302,82,26
44389ca7b3298aa76df47344c58ffadb,0,18,5,301,79,28
1f135dcd0ad687ed2d865207419a70a2,0,14,1,186,48,19
5f799a53ff8e12105cd8f5b4504c264c,0,53,1,216,82,14
86fd2c1e61e412a209134f1a6f4a5a39,0,23,2,234,77,30
67f045608cc139e9a6336b900f872601,0,12,1,239,82,22
917702b3221569bc5f8ebcd7cbfffbb9,0,18,1,210,58,23
29f4a1a94076f957ca54b0f070959c0b,0,13,1,293,75,19
94fa6e860f004d774ffd4f57e486a1ec,0,25,2,280,91,21
a5ab931b36b45ae0d3bc673311a76926,0,6,1,197,61,21
9abb3906165444e9d9d5c504f7432714,0,9,1,350,20,12
bbb01b3ef6e3dd635f0170fe49b3cb44,0,15,3,191,48,16
2e0a5b5719289af9ec6a2ee6de7495ce,0,9,3,141,59,26
a3fc8c960f8ae10c890e42191fc5a01f,0,25,0,303,82,29
a2299077a1ef6defac46a077864ec887,0,23,2,163,93,27
d933721d9a00612fda108cc2b5c9260b,0,4,5,175,52,30
673ead5abdbe728ece61833912b3a0bb,0,15,7,285,84,37
d7260aed3e2097eb2faa711450fe6b8f,0,14,2,158,66,9
422404f70f43ae364800a6c079d08a97,0,15,0,250,72,26
e7861c5412ea87eca4d6c120557b7e4e,0,8,2,209,82,28
5c18826623bc9d56fb4e3bff06b4eef3,0,32,1,281,56,11
8ba91b0b5f7494516cb943c3b80c1ecd,0,9,2,261,65,15
75643d32c5359e4c855ee37833972674,0,11,0,197,81,23
9c7eaff7cc155340c6b6016f60f64a79,0,7,1,272,39,20
151a85ac32dd6bfdfb31d4aeba0ff3fe,0,5,1,156,72,23
544aba64b69d803c23923da4e6d407e,0,10,3,190,45,16
9a8dc422b9fecf8c98da4cc49398e31f,0,14,0,299,51,9
8642119e87b561401f5ac936da441b3e,0,11,1,259,94,22
ffbd53773c792831d5b6322b775faa3a,0,11,4,257,68,19
bd5024899a1eb72fb9f0b58aabd55aa1,0,12,0,211,51,12
96cb03fc3d0320ab924199433237e638,0,1,0,181,13,5
e976cae6467a24e657c068a723f6f862,0,3,2,210,51,13
e12b295980d5c21d503e93ee51ab6043,0,22,3,239,64,42
67776969e560096be1c059d60bed810c,0,21,3,208,56,11
36e45d7876c11948fb56adb65b52399b,0,7,1,208,94,28
f07928272a9e9a47dc7612923eb2d37d,0,8,0,193,61,16
72dad0e83dbe1f1a1305b3ae58112ee4,0,13,0,277,89,38
505b37078d17e53dc12b206c6115163c,0,11,2,223,92,29
193bd430d6895a58505246c0d43974e,0,9,3,256,60,26
dd97f5cae4a1d7e81e5f6d816f4f67a9,0,36,5,260,100,24
fd4b0a45e5fdfacf051f4c4a578ca2b9,0,19,1,288,66,25
1f7eed0fd7fba3a87d421659ab776711,0,48,0,296,118,20
b927fde6dc88d0eaf1ac72286fb26806,0,14,2,262,81,15
84545f5df44427a69ec5450b7f56c512,0,9,2,184,66,21
d82af32b53d3c732ba2283d715e556c8,0,15,2,252,68,40
5663df557ad075017114c83d7994e089,0,8,1,189,71,19
4badd428b4c97dcabb171c90df6e3b4d,0,11,6,233,84,26
5527be7f6e83d7bc5275045f0186133c,0,12,1,319,52,19
6e8e70b1ffb8357c22475b968321c9b1,0,9,2,203,81,23
fcdec404a7112fc47ace93b7456d3709,0,11,5,253,61,15
94bdb7d46163215d094666ce3c75ca33,0,13,6,407,124,45
a4cc69a7f9a3e7141376747164a699e,0,32,1,202,44,8
83fadf6508c47d544c457abf2c33aada,0,15,1,179,35,26
615eb5d011be2d3c469bdcf32fda271b,0,5,10,370,132,33
5266dbd801928fd22637efcc15316dbb,0,16,2,299,78,9
b2b715b58b8307cc4763fd4373ba5279,0,6,5,230,75,13
c1f08d34461152c8f52c077d04699a7e,0,15,0,282,105,41
c8c2765f52ce33653b8ce5f07d40426,0,11,0,223,70,21
d1f7790bad8b2c3e0e98d02000ccc124,0,7,3,208,65,23
8d5eb0f855da73ef573e5212d589a1aa,0,21,1,341,87,26
fbdfb0523ce14f4ae454383b57ddb418,0,24,4,284,76,45
6032537900368aca3d1546bd71ecabd1,0,20,3,229,56,22
c727ae1c6caa75dd2a9e7534f9e7daff,0,13,3,200,62,23
13cf5b658ece0a6153e2eeefa40ed948,0,12,4,268,68,27
1fd41dac120bb61f457a078b303d2734,0,6,0,130,0,1
73533c22ef5b8cc5e1cc4dfc06396b29,0,14,2,235,72,24
fdf2d978d2291fcc75fa5538de249f5a,0,7,1,219,57,17
fca10ae8da648e818a2ef98b26f8476d,0,15,2,320,64,19
2771b827506f2d294556c58e395629a1,0,6,2,243,72,22
9147f96117e270f9aa92478ca1f37ccf,0,19,7,183,59,25
3d2241bb469f16df9ff34600f921a781,0,11,1,226,82,20
f138a4b3fb2d28fd98dace34aef195b8,0,17,3,291,101,44
121e1a87c0be5ea9df4af1d2bd32a0a5,0,17,1,289,77,25
5606e57205d7f3898e3793d993a6bab4,0,25,5,203,53,12
34ce7264111de875ed0991c5f5a61cda,0,29,0,322,107,27
5073180ba9be65fb3b8c10a06f5b88ad,0,9,3,166,50,24
e8d2009bf8eb6b8c25a8076f57d05d36,0,3,2,145,40,11
ffa27eef9a46f4d6b3e2c0ff3131936f,0,10,0,145,80,14
7ae5ec6eda7766e70baf9c955479c289,0,9,2,213,72,25
a9c9b18a14b3dce0a8f7c1acfc0e1058,0,1,2,292,58,24
fa59a85772f78ddfa7177fec1fffd35d,0,12,2,235,66,20
7b8e315e12b46c2f3eed44059b04b09d,0,15,2,315,73,19
d4a34bc2a6185817d74613e9415a76b4,0,13,2,330,109,19
d0dd1c14b063229c124f7a295b5a8840,0,21,0,222,66,24
69875662d440e0c56363ad3db727ff0f,0,16,4,240,93,45
aa17e74fc916cc6dd072f56f458beed5,0,7,0,232,37,11
27d996ee27351bb0114e674cb7129819,0,23,4,259,82,32
69b127747c1c98427f3307cb2e075dbd,0,9,1,274,84,34
bfc9a1131b1ba9c7ddbfa1a44b3379eb,0,13,2,153,83,18
ccd7b63a5a384e294cc2900f0598b28b,0,19,1,149,86,27
ea4ba05c6502de432eaa778326fe247,0,9,0,235,26,16
7ebfa9227af3b76ea693c007db7eb83a,0,13,1,188,74,17
2a901b3509f4c5eeb699c63314a64918,0,8,2,199,64,16
68018a4a2aa8bf5d980a93275af77ae9,0,33,1,299,83,22
4c1ae458b88c248fbad195f11bebd0ba,0,21,6,275,95,34
cec8f01663bc33ec1a0de5b0e52c6f28,0,13,3,214,66,30
5fd52193df683f4ac825bbd17b631a1b,0,11,2,221,38,15
16f26d25074269fdcd4fe4acc0d6cb88,0,13,0,186,60,17
9be6cf36b552600bdb98794781a6d3f9,0,16,2,336,56,19
e83d63fb5c8acb7bc67e574b20fb484b,0,22,1,193,60,21
c4b7d0799f237c19a244eb7f7084421d,0,13,1,263,57,20
c47a1dca056161ba6b53ab3ebfdc4eab,0,5,3,94,34,7
4be58365df43ec0c1b64a6e10d6be5dd,0,18,4,248,106,37
56ecccc76ddfbc67d773ddc9c3038c3e,0,17,0,189,66,15
84327a1ef78073417ba077f96de91922,0,12,2,207,64,15
836b68ca068a8fd2060dceb98cde1ac0,0,19,0,227,60,19
82db26ead04f7c59079a6da74456e793,0,19,3,231,75,16
8d496dd0b2fcfdef91c2c4191ec17d91,0,18,4,224,51,28
17a5911f62f8eb3e85edc69c1f0143bc,0,10,2,245,73,35
716b8f255475f227e58d67a9dcd896d6,0,11,3,266,66,49
b0cb5350f3af484656a36b23349e90ce,0,10,2,188,66,23
f684f8d98aeea2ede2304d2073ba26a5,0,15,2,303,104,24
a03d48c9db15503bf18bd5b18fb448b,0,5,3,297,48,50
76be6e9cc1c7f68df422617ebf1e9d76,0,11,1,327,105,37
a624aaa44d76aa1bf2ef48932f0bb8a3,0,8,2,122,57,28
b400ad119a30e7746d243d03e80c28bb,0,24,1,241,79,15
511dc63330fa5d564eef8d2454df0a59,0,10,0,242,76,21
1d675673a0883e4f7d4eeb54e73d1fc7,0,12,0,173,78,26
b305e9a353be5d8fde5904792196870a,0,16,0,172,64,20
b0e7fd4b16b19232a3367524a91596ed,0,14,0,279,81,26
a88eb6ecacadc947dc3aabb998e32605,0,16,2,267,75,30
f6e6d43ae69d9e9d7db222f12292158c,0,13,4,204,50,25
b732f003120159fc6feac01f0ca1affc,0,12,4,322,60,25
f3ee463bed72abba5fb04178a6ed2546,0,13,0,305,33,33
c8f882deb769e6f9c45681915f0fb38e,0,20,3,222,75,19
aeb6a63285eada40cc5c26cc714794d,0,10,2,193,81,14
f643118a59744c47b2e1965fea3b7dc7,0,18,4,307,72,25
5344e7092093a7e057dcd29e8a7f4307,0,23,1,350,68,23
64dc942602eb74bbf8766fcf493774f,0,12,1,181,57,20
a804eb78c7fe38272b2110129b0a3a2f,0,17,0,221,70,26
a0bb186784f31dc4eb81778da2a89bf5,0,4,1,165,38,22
cf9be2f586e2dbfb083e9e62d75b7eb8,0,27,2,300,84,19
f1617552e81a392452e6c9e9fcece2f4,0,38,0,255,80,17
3b78e5633991187cc647f595181d8dbc,0,3,0,263,32,12
546c2dc8d5a19278860354fd0d9276e1,0,4,1,263,44,19
7b07a0e04cab09b6499216d4acd4a43e,0,34,1,321,65,24
6d68816d979b96cbbf55cea4f9d212e8,0,7,0,185,57,15
26e2cb2bf0f58d0238abeddb1d389309,0,3,2,138,42,27
814b92097b53c9faff5e38a1ddde9493,0,25,1,329,54,21
a0a4b029e7dfb95a9e819a61fbe87fec,0,15,0,232,52,21
1b88900a706394d0502fc9dab682adf6,0,15,3,209,64,25
bd2f7e3aaf2d25b2d1626ad5b31edeeb,0,12,4,171,66,28
d039bfaee998938fd6bb576157d7158a,0,22,2,298,92,43
b79d367a1969d39777f22a84f300c00f,0,8,3,168,68,49
40bd52d22b50d4505c25cf9b1ff2780e,0,14,4,210,60,17
2d36948482be0a831e61ea02633c0861,0,11,4,179,69,32
50370971542c30a51114c7b1d9c3cdcb,0,8,0,283,70,37
bb1d0772291c96c6a1eca91693a96787,0,21,3,290,92,25
33dfeb2341ffde08d675b34e03fcfc71,0,35,3,270,66,12
b61ace2dc34e760b99873a9d0d7088de,0,11,2,296,43,14
ba6f1a42a9f0e593eb9a9ed239bae00,0,28,1,227,47,13
71e0170913bc8149de6f9a1a2125598e,0,11,2,293,111,24
62e96cbf7a19131b9311410ca707afd7,0,20,4,189,67,22
883e71218e0e907fb3823ade8d3a1b24,0,13,2,244,56,17
5ab5aa53dbba4f2402d88fadb2cb7791,0,5,5,185,56,25
ce5edef4e4a849e3734cdf05ea552c03,0,6,0,239,34,14
90c92e43552ae612f1b3cab6c9059eb3,0,4,0,138,41,5
188d8a4f82017b25b4efdb5da303c6dc,0,9,3,258,68,32
f6542bf23890b58b002bece1bc873a4,0,16,4,331,98,30
fb48c695ab31539ad403215f950362ea,0,8,2,209,60,16
1928bcd0fa9fdca697fdb233831c6fe,0,30,3,317,112,64
f4f531d185d4bd1e7bbee4df1b94605e,0,8,0,259,57,17
c81b65ce26f97533e2dbaa6ed377a3,0,14,3,232,77,16
f3f8723bfe768830cad91c758a7599ea,0,17,2,239,64,23
ab3af6f88d747e84a939084f890193dc,0,10,3,230,73,24
ad0583fece5cfe395a495623976b7a69,0,19,8,223,95,28
46d44c9d672a0f618e95750d2c3174e8,0,6,0,323,12,7
332f36b14ebad2b1c97a7e3273c54291,0,18,1,307,56,18
96bc7a27b81a358e40a8ec54cb1fe23c,0,3,3,347,102,67
fd60f0dca3b058ff63225c9d24bda884,0,41,2,214,82,17
11181e35d5f9ca3dea7a8a277bbc73e,0,15,3,300,47,39
7729fb5f8b99e7a50f134d79866a3aeb,0,19,3,321,85,23
6f965389f1ab87d9434c0be2b42aadba,0,20,4,237,70,29
7ccd52dd5a556d7195e0193bafb1791c,0,40,5,269,79,21
716a1d4d8e040774666d00fd64edc81c,0,35,0,277,52,18
dbe3beae04c4374b54d13c7aebcbc8b8,0,9,1,178,59,24
b85da1b8a8df00f29ddd27a20e84fb91,0,8,1,201,71,24
72f69fb04a8a51a053467ef9580a8030,0,17,0,262,53,18
4f6ffb8e4ff75861435eba77b0540421,0,10,0,188,57,18
865bbc3a16b7b96c58941830568a9c7f,0,24,2,342,35,21
4a6e6d6fbbf2d6ed59d659e206195b92,0,11,1,239,65,20
41cb79eba7932ae827b4737180f038e8,0,14,4,320,123,27
5da57612aaf2cadede7483ddccd5e97d,0,21,2,306,65,17
83ed5cbde0421fef1c1d2203dfecf3ba,0,21,6,424,63,34
72059d939d7047ddd9d00f62658aa1bd,0,5,3,157,44,23
6e87b6225542ee2764ff3335f452394a,0,9,1,216,71,23
d9a3d7414732809ae706d5408860a8b5,0,18,0,208,62,14
43532814b66e86ec28680909f7841eeb,0,19,3,278,81,25
706cd7a97249ec8d2dc6c482101c0ec8,0,16,2,262,67,22
3f810402b7f62298b7ffc4c1314c65ff,0,7,1,264,65,28
4052eb0069ef2d63dc9298c63fd0ab7d,0,17,1,267,81,43
67d44c7fada40269c932dd966f84987e,0,6,2,187,84,30
b0c0833b36fa05956baaf17ee103e917,0,18,1,251,67,14
bcf5344e500e1bd8267f8ba2328a9cc2,0,41,4,263,68,8
d6802d10c724fd1fd1e1c318b7ad3d79,0,8,3,262,19,7
5e856b1af0c783fe6493d07432054979,0,33,1,244,80,15
5b4cf8695af0185d987fa0951e111889,0,3,1,193,72,34
8d5ea31ff27136187f6033e5e1d9a3aa,0,14,2,132,53,18
ed67f92caa61d27d76bf2af280cc9536,0,21,3,200,72,17
6465ccccacf1e3ac848bf2acca8352a,0,4,1,196,67,31
782c58481747e34bac72c0de6d36bf81,0,20,3,255,99,34
8018694566a32cf72c33cc4b39311448,0,20,1,355,103,20
c2c67d9af72b23d823387ba453bf7d09,0,8,2,213,52,11
ab2da301f270694c2c486bf6c557de79,0,13,1,216,72,29
a04cd1968fba1612b47b9f3ebad7f9f8,0,20,2,274,105,42
69eb7a0d00e76adc385dcd481fa9439b,0,31,2,305,87,13
509a2a0cb339043b66c3644d17b12d1c,0,22,5,353,64,23
ca973af5436a2700574cd32f88e81ec8,0,13,2,211,77,31
fb9d191da4540b0ad3952242b5377ff5,0,5,1,177,60,20
4dde7dbe0e6d2254bf1b133265633647,0,10,0,210,60,26
967b5acd92c694bcda2b356932877506,0,5,3,327,51,21
e62535673c25729cb55554e4744655be,0,7,3,252,45,14
846bebc568808548f482e2bc7b48be11,0,13,1,148,58,10
ecd8a6a7fecdc7cea653dc4e239957a8,0,12,3,164,51,15
c44f2f91a4e01c43da8c5cdd23c86e77,0,3,0,157,63,20
742c2bf0bfe453c10b49a6791aa8c274,0,6,1,111,48,15
844f39ed27061ea47a501cd139b1e0f5,0,11,3,294,63,36
6a3408bf3d486f32bbe90a2666c9d59e,0,6,59,200,152,9
fda2054a344f62d934a14d4bd1084dd9,0,11,4,323,59,35
9223c9e70f8a3808d43007a0af4c037,0,13,5,231,48,14
aac0c91b593fc5c4bb89136e83826561,0,15,3,245,74,28
be3e5c9d07c3823ab2fd69729566903,0,4,1,214,57,19
959a60a6b831c6a1c2c5fa4726bfb382,0,3,0,334,47,21
c45fd5698c2a0c414bf5dee611560a0f,0,6,3,182,63,12
7294350889363d714af79a30636076a,0,10,3,211,93,33
e200614594d754ef707d3e4e3613311a,0,7,1,280,42,15
25248e50aee564e2fcc9a5e3709fa7f6,1,6,1,192,59,12
98bc0b653b17e3a97f34685746db0e35,1,9,4,262,69,36
e2f8796000619e8cd9e091a2cc5b8f67,1,12,2,272,204,46
b4b98282125bfc2a430542a705e6a098,1,21,2,160,86,22
ee80ad51c7787ece2c860f430b2af559,1,14,11,374,105,37
31086b20d7eb0ab0fc38fb24a83e151,1,12,0,210,68,23
315e09dca4770085789b8ad8bccf6db6,1,14,2,200,63,24
3eecd2290d8afde6cd68625a29c8ad59,1,16,4,209,60,13
556d153c5d15c2dbeee1c73962e773fa,1,16,3,205,76,33
19c6b7d4c6b625e997a18fd0e1c5e922,1,10,0,249,69,28
6bec44964dbe8218575b6424b7d90aa9,1,9,1,245,90,32
ef293012a5be2eb55022006a1e179e2e,1,13,2,295,101,33
2f33249f2e0e8639779d4b474ac02582,1,21,5,219,88,37
61075adb1c8c6c412b75d4e3c2029cc0,1,41,1,214,132,6
c6066a844c2eb04a1d9ee8f05ffc4f0,1,7,2,181,66,21
d8c44f8901f880df15fcd6c76e63f629,1,13,0,198,67,30
9657f1ead561a5d1f57c728f4d98d6ec,1,19,1,341,69,25
3948b3e4d5522317f2675c6e8c5d3543,1,23,2,270,88,24
34993970b1a6b1deaa3393c94fb84d99,1,10,4,175,105,37
f0c51ead4eb93a4a4870a8fffe33223b,1,16,3,200,110,22
b280b5bae25e0f5696d187b64a07fb45,1,7,4,195,54,13
529742f1569580a3c7502feda31d8787,1,9,3,236,75,18
31056ce770965577802c99efdc1c9f43,1,12,1,217,72,30
c3fc612f9fe498210613a7991a1c7f2a,1,15,3,189,74,20
5849edbc23ee81353911f951e0903ea,1,11,0,257,57,20
b778474b6f7c1e494b8c588a7ba424c0,1,16,0,299,41,13
3926b0f07a8307d4052b3fa16154d2b0,1,12,4,229,64,21
a16a9759172a861f219801169c016f2,1,15,2,210,68,33
